tweets,,,,,,,,,,,tweets ,,,,,username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,
"GregBenchwick;2015-04-29 16:46;0;0;""# UN. In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: Durin... http://bit.ly/1dulKzc # globaldev"";;;# #;""593531752909438976"";https://twitter.com/GregBenchwick/status/593531752909438976",,,,,,,,,,,"GregBenchwick;2015-04-29 16:46;0;0;""# UN. In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: Durin... http://bit.ly/1dulKzc # globaldev"";;;# #;""593531752909438976"";https://twitter.com/GregBenchwick/status/593531752909438976 ",,,,,"GregBenchwick;2015-04-29 16:46;0;0;""# UN. In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change: Durin... http://bit.ly/1dulKzc # globaldev"";;;# #;""593531752909438976"";https://twitter.com/GregBenchwick/status/593531752909438976",,
"dagmahal;2015-04-29 16:46;0;0;""# UN # MNUMUN In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During hi... http://dagmar.me/1Eqz7Js"";;;# #;""593531748220162048"";https://twitter.com/dagmahal/status/593531748220162048",,,,,,,,,,,"dagmahal;2015-04-29 16:46;0;0;""# UN # MNUMUN In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During hi... http://dagmar.me/1Eqz7Js"";;;# #;""593531748220162048"";https://twitter.com/dagmahal/status/593531748220162048 ",,,,,"dagmahal;2015-04-29 16:46;0;0;""# UN # MNUMUN In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change: During hi... http://dagmar.me/1Eqz7Js"";;;# #;""593531748220162048"";https://twitter.com/dagmahal/status/593531748220162048",,
"MNUMUN;2015-04-29 16:46;0;0;""# UN # MNUMUN In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During hi... http://dagmar.me/1Eqz7Js"";;;# #;""593531746177523715"";https://twitter.com/MNUMUN/status/593531746177523715",,,,,,,,,,,"MNUMUN;2015-04-29 16:46;0;0;""# UN # MNUMUN In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During hi... http://dagmar.me/1Eqz7Js"";;;# #;""593531746177523715"";https://twitter.com/MNUMUN/status/593531746177523715 ",,,,,"MNUMUN;2015-04-29 16:46;0;0;""# UN # MNUMUN In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change: During hi... http://dagmar.me/1Eqz7Js"";;;# #;""593531746177523715"";https://twitter.com/MNUMUN/status/593531746177523715",,
"RobertSEshelman;2015-04-29 16:46;1;0;""Are Shell Trying to Make a Climate Change Film That Ignores Their Arctic Oil Drilling? http://www.vice.com/en_uk/read/shell-arctic-oil-greenpeace-844 … via @ viceuk"";;@;;""593531719489191936"";https://twitter.com/RobertSEshelman/status/593531719489191936 ",,,,,,,,,,,"RobertSEshelman;2015-04-29 16:46;1;0;""Are Shell Trying to Make a Climate Change Film That Ignores Their Arctic Oil Drilling? http://www.vice.com/en_uk/read/shell-arctic-oil-greenpeace-844 … via @ viceuk"";;@;;""593531719489191936"";https://twitter.com/RobertSEshelman/status/593531719489191936  ",,,,,"RobertSEshelman;2015-04-29 16:46;1;0;""Are Shell Trying to Make a Climate Change Film That Ignores Their Arctic Oil Drilling? http://www.vice.com/en_uk/read/shell-arctic-oil-greenpeace-844 … via @ viceuk"";;@;;""593531719489191936"";https://twitter.com/RobertSEshelman/status/593531719489191936",,,
"florenciamazza;2015-04-29 16:46;1;1;""@ gayelpaso Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531706457530368"";https://twitter.com/florenciamazza/status/593531706457530368 ",,,,,,,,,,,"florenciamazza;2015-04-29 16:46;1;1;""@ gayelpaso Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531706457530368"";https://twitter.com/florenciamazza/status/593531706457530368  ",,,,,"florenciamazza;2015-04-29 16:46;1;1;""@ gayelpaso Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531706457530368"";https://twitter.com/florenciamazza/status/593531706457530368",,,
"joshmon_;2015-04-29 16:45;0;1;""Climate change will significantly affect Australians’ health  report finds http://gu.com/p/48vmc/stw @ AlMcGush @ glfitzgerald @ BrianFern_"";;@ @ @;;""593531685855068160"";https://twitter.com/joshmon_/status/593531685855068160",,,,,,,,,,,"joshmon_;2015-04-29 16:45;0;1;""Climate change will significantly affect Australians’ health  report finds http://gu.com/p/48vmc/stw @ AlMcGush @ glfitzgerald @ BrianFern_"";;@ @ @;;""593531685855068160"";https://twitter.com/joshmon_/status/593531685855068160 ",,,,,"joshmon_;2015-04-29 16:45;0;1;""Climate change will significantly affect Australians’ health"," report finds http://gu.com/p/48vmc/stw @ AlMcGush @ glfitzgerald @ BrianFern_"";;@ @ @;;""593531685855068160"";https://twitter.com/joshmon_/status/593531685855068160",,
"LEDynamic;2015-04-29 16:45;0;0;""A call for action on climate change in Calgary # climateaction http://ow.ly/M9obv"";;;#;""593531660202737664"";https://twitter.com/LEDynamic/status/593531660202737664 ",,,,,,,,,,,"LEDynamic;2015-04-29 16:45;0;0;""A call for action on climate change in Calgary # climateaction http://ow.ly/M9obv"";;;#;""593531660202737664"";https://twitter.com/LEDynamic/status/593531660202737664  ",,,,,"LEDynamic;2015-04-29 16:45;0;0;""A call for action on climate change in Calgary # climateaction http://ow.ly/M9obv"";;;#;""593531660202737664"";https://twitter.com/LEDynamic/status/593531660202737664",,,
"funEbone2u;2015-04-29 16:45;0;0;""EPA Study churches to see how they can be used to preach Climate Change: http://fxn.ws/1GB30dG"";;;;""593531658847924224"";https://twitter.com/funEbone2u/status/593531658847924224 ",,,,,,,,,,,"funEbone2u;2015-04-29 16:45;0;0;""EPA Study churches to see how they can be used to preach Climate Change: http://fxn.ws/1GB30dG"";;;;""593531658847924224"";https://twitter.com/funEbone2u/status/593531658847924224  ",,,,,"funEbone2u;2015-04-29 16:45;0;0;""EPA Study churches to see how they can be used to preach Climate Change: http://fxn.ws/1GB30dG"";;;;""593531658847924224"";https://twitter.com/funEbone2u/status/593531658847924224",,,
"ECOB0T;2015-04-29 16:45;0;0;""Clear climate change if it is new dawn on the full moon  Glasgow",,,,,,,,,,,"ECOB0T;2015-04-29 16:45;0;0;""Clear climate change if it is new dawn on the full moon  Glasgow  unexplained cryos."";;;;""593531653718298624"";https://twitter.com/ECOB0T/status/593531653718298624",,,,,"ECOB0T;2015-04-29 16:45;0;0;""Clear climate change if it is new dawn on the full moon", Glasgow," unexplained cryos."";;;;""593531653718298624"";https://twitter.com/ECOB0T/status/593531653718298624",
"WyattTessari;2015-04-29 16:45;4;0;""Yes  # climate change is a deeply moral issue. Good on the # Vatican for calling for a moral awakening http://gu.com/p/47qh2/stw # hope # cdnpoli"";;;# # # #;""593531646470565890"";https://twitter.com/WyattTessari/status/593531646470565890",,,,,,,,,,,"WyattTessari;2015-04-29 16:45;4;0;""Yes  # climate change is a deeply moral issue. Good on the # Vatican for calling for a moral awakening http://gu.com/p/47qh2/stw # hope # cdnpoli"";;;# # # #;""593531646470565890"";https://twitter.com/WyattTessari/status/593531646470565890 ",,,,,"WyattTessari;2015-04-29 16:45;4;0;""Yes"," # climate change is a deeply moral issue. Good on the # Vatican for calling for a moral awakening http://gu.com/p/47qh2/stw # hope # cdnpoli"";;;# # # #;""593531646470565890"";https://twitter.com/WyattTessari/status/593531646470565890",,
"NedSparks;2015-04-29 16:45;0;0;""@ Lindy1919 Conspiracy thinking. Here is a Forbes article on Military climate change concerns going back to 1990 http://www.forbes.com/sites/jamesconca/2014/11/14/does-our-military-know-something-we-dont-about-global-warming/ …"";;@;;""593531608289804288"";https://twitter.com/NedSparks/status/593531608289804288 ",,,,,,,,,,,"NedSparks;2015-04-29 16:45;0;0;""@ Lindy1919 Conspiracy thinking. Here is a Forbes article on Military climate change concerns going back to 1990 http://www.forbes.com/sites/jamesconca/2014/11/14/does-our-military-know-something-we-dont-about-global-warming/ …"";;@;;""593531608289804288"";https://twitter.com/NedSparks/status/593531608289804288  ",,,,,"NedSparks;2015-04-29 16:45;0;0;""@ Lindy1919 Conspiracy thinking. Here is a Forbes article on Military climate change concerns going back to 1990 http://www.forbes.com/sites/jamesconca/2014/11/14/does-our-military-know-something-we-dont-about-global-warming/ …"";;@;;""593531608289804288"";https://twitter.com/NedSparks/status/593531608289804288",,,
"rubywhensday;2015-04-29 16:45;0;0;""Music For Relief | Disaster Relief & Action Against Climate Change http://fb.me/23PsQZN37"";;;;""593531511090991104"";https://twitter.com/rubywhensday/status/593531511090991104 ",,,,,,,,,,,"rubywhensday;2015-04-29 16:45;0;0;""Music For Relief | Disaster Relief & Action Against Climate Change http://fb.me/23PsQZN37"";;;;""593531511090991104"";https://twitter.com/rubywhensday/status/593531511090991104  ",,,,,"rubywhensday;2015-04-29 16:45;0;0;""Music For Relief | Disaster Relief & Action Against Climate Change http://fb.me/23PsQZN37"";;;;""593531511090991104"";https://twitter.com/rubywhensday/status/593531511090991104",,,
"HumanityNews;2015-04-29 16:45;0;0;""News: In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change http://dlvr.it/9bvppd"";;;;""593531496285147137"";https://twitter.com/HumanityNews/status/593531496285147137",,,,,,,,,,,"HumanityNews;2015-04-29 16:45;0;0;""News: In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change http://dlvr.it/9bvppd"";;;;""593531496285147137"";https://twitter.com/HumanityNews/status/593531496285147137 ",,,,,"HumanityNews;2015-04-29 16:45;0;0;""News: In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change http://dlvr.it/9bvppd"";;;;""593531496285147137"";https://twitter.com/HumanityNews/status/593531496285147137",,
"florenciamazza;2015-04-29 16:44;0;1;""@ ElPasoNista Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531434582691841"";https://twitter.com/florenciamazza/status/593531434582691841 ",,,,,,,,,,,"florenciamazza;2015-04-29 16:44;0;1;""@ ElPasoNista Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531434582691841"";https://twitter.com/florenciamazza/status/593531434582691841  ",,,,,"florenciamazza;2015-04-29 16:44;0;1;""@ ElPasoNista Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531434582691841"";https://twitter.com/florenciamazza/status/593531434582691841",,,
"good2bsimple;2015-04-29 16:44;0;1;""@ PeterdiPierro @ SenFeinstein @ JerryBrownGov yep  climate change and gravity. Both definitely hoaxes"";;@ @ @;;""593531418711490563"";https://twitter.com/good2bsimple/status/593531418711490563",,,,,,,,,,,"good2bsimple;2015-04-29 16:44;0;1;""@ PeterdiPierro @ SenFeinstein @ JerryBrownGov yep  climate change and gravity. Both definitely hoaxes"";;@ @ @;;""593531418711490563"";https://twitter.com/good2bsimple/status/593531418711490563 ",,,,,"good2bsimple;2015-04-29 16:44;0;1;""@ PeterdiPierro @ SenFeinstein @ JerryBrownGov yep"," climate change and gravity. Both definitely hoaxes"";;@ @ @;;""593531418711490563"";https://twitter.com/good2bsimple/status/593531418711490563",,
"twitthinker;2015-04-29 16:44;0;0;""Governor Brown Establishes Most Ambitious Greenhouse Gas Reduction Target in North America # climatechange http://cert1.mail-west.com/rmnDyjaQ/anmc7/9o431nDgtmyuzj/nqnDtbz9gs77b2/appp431nDqv/vd9dv/fuwcdg?_c=d%7Cze7pzanwmhlzgt%7C134cccniq9qijhs&_ce=1430312590.adfc35b006ccd7e6ce4f3e320ccd24d4 …"";;;#;""593531381143056385"";https://twitter.com/twitthinker/status/593531381143056385 ",,,,,,,,,,,"twitthinker;2015-04-29 16:44;0;0;""Governor Brown Establishes Most Ambitious Greenhouse Gas Reduction Target in North America # climatechange http://cert1.mail-west.com/rmnDyjaQ/anmc7/9o431nDgtmyuzj/nqnDtbz9gs77b2/appp431nDqv/vd9dv/fuwcdg?_c=d%7Cze7pzanwmhlzgt%7C134cccniq9qijhs&_ce=1430312590.adfc35b006ccd7e6ce4f3e320ccd24d4 …"";;;#;""593531381143056385"";https://twitter.com/twitthinker/status/593531381143056385  ",,,,,"twitthinker;2015-04-29 16:44;0;0;""Governor Brown Establishes Most Ambitious Greenhouse Gas Reduction Target in North America # climatechange http://cert1.mail-west.com/rmnDyjaQ/anmc7/9o431nDgtmyuzj/nqnDtbz9gs77b2/appp431nDqv/vd9dv/fuwcdg?_c=d%7Cze7pzanwmhlzgt%7C134cccniq9qijhs&_ce=1430312590.adfc35b006ccd7e6ce4f3e320ccd24d4 …"";;;#;""593531381143056385"";https://twitter.com/twitthinker/status/593531381143056385",,,
"SimonCrowe12;2015-04-29 16:44;0;0;""If haven't done so yet check out @ lessmeatau # lessmeatlessheat # climatarian # climatechange # climate # globalwarmingpic.twitter.com/6zZsiMa502"";;@;# # # # #;""593531376697085952"";https://twitter.com/SimonCrowe12/status/593531376697085952 ",,,,,,,,,,,"SimonCrowe12;2015-04-29 16:44;0;0;""If haven't done so yet check out @ lessmeatau # lessmeatlessheat # climatarian # climatechange # climate # globalwarmingpic.twitter.com/6zZsiMa502"";;@;# # # # #;""593531376697085952"";https://twitter.com/SimonCrowe12/status/593531376697085952  ",,,,,"SimonCrowe12;2015-04-29 16:44;0;0;""If haven't done so yet check out @ lessmeatau # lessmeatlessheat # climatarian # climatechange # climate # globalwarmingpic.twitter.com/6zZsiMa502"";;@;# # # # #;""593531376697085952"";https://twitter.com/SimonCrowe12/status/593531376697085952",,,
"florenciamazza;2015-04-29 16:44;0;0;""@ DoubleTree_EP Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531370791575554"";https://twitter.com/florenciamazza/status/593531370791575554 ",,,,,,,,,,,"florenciamazza;2015-04-29 16:44;0;0;""@ DoubleTree_EP Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531370791575554"";https://twitter.com/florenciamazza/status/593531370791575554  ",,,,,"florenciamazza;2015-04-29 16:44;0;0;""@ DoubleTree_EP Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531370791575554"";https://twitter.com/florenciamazza/status/593531370791575554",,,
"EndiroCoffee;2015-04-29 16:44;0;1;""""Daily Coffee News by Roast Magazine – First Global Study on Climate Change and Arabica Predicts ‘Severe Losses’"" http://dailycoffeenews.com/2015/04/27/first-global-study-on-climate-change-and-arabica-predicts-severe-losses/ …"";;;;""593531370481188864"";https://twitter.com/EndiroCoffee/status/593531370481188864 ",,,,,,,,,,,"EndiroCoffee;2015-04-29 16:44;0;1;""""Daily Coffee News by Roast Magazine – First Global Study on Climate Change and Arabica Predicts ‘Severe Losses’"" http://dailycoffeenews.com/2015/04/27/first-global-study-on-climate-change-and-arabica-predicts-severe-losses/ …"";;;;""593531370481188864"";https://twitter.com/EndiroCoffee/status/593531370481188864  ",,,,,"EndiroCoffee;2015-04-29 16:44;0;1;""""Daily Coffee News by Roast Magazine – First Global Study on Climate Change and Arabica Predicts ‘Severe Losses’"" http://dailycoffeenews.com/2015/04/27/first-global-study-on-climate-change-and-arabica-predicts-severe-losses/ …"";;;;""593531370481188864"";https://twitter.com/EndiroCoffee/status/593531370481188864",,,
"florenciamazza;2015-04-29 16:44;0;0;""@ EPDoubleTree Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531317603553280"";https://twitter.com/florenciamazza/status/593531317603553280 ",,,,,,,,,,,"florenciamazza;2015-04-29 16:44;0;0;""@ EPDoubleTree Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531317603553280"";https://twitter.com/florenciamazza/status/593531317603553280  ",,,,,"florenciamazza;2015-04-29 16:44;0;0;""@ EPDoubleTree Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531317603553280"";https://twitter.com/florenciamazza/status/593531317603553280",,,
